autopista,tramo,eje,sentido,portico_id,referencia_tramo,longitud_km,categoria_vehiculo,tipo_tarifa,precio_clp
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,1.3,2ª Transversal – Camino a Melipilla,5.3,categoria_3,TBFP,1544.64
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,1.3,2ª Transversal – Camino a Melipilla,5.3,categoria_3,TBP,3089.29
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,1.3,2ª Transversal – Camino a Melipilla,5.3,categoria_3,TS,4633.94
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,2.2,Gral. Velásquez – Ruta 5,2.5,categoria_1y4,TBFP,242.87
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,2.2,Gral. Velásquez – Ruta 5,2.5,categoria_1y4,TBP,485.74
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,2.2,Gral. Velásquez – Ruta 5,2.5,categoria_2,TBFP,485.74
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,2.2,Gral. Velásquez – Ruta 5,2.5,categoria_2,TBP,971.48
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,2.2,Gral. Velásquez – Ruta 5,2.5,categoria_3,TBFP,728.6
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,2.2,Gral. Velásquez – Ruta 5,2.5,categoria_3,TBP,1457.21
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.4,Ruta 5 – Gran Avenida,1.2,categoria_1y4,TBFP,116.58
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.4,Ruta 5 – Gran Avenida,1.2,categoria_1y4,TBP,233.15
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.4,Ruta 5 – Gran Avenida,1.2,categoria_1y4,TS,349.73
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.4,Ruta 5 – Gran Avenida,1.2,categoria_2,TBFP,233.15
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.4,Ruta 5 – Gran Avenida,1.2,categoria_2,TBP,466.31
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.4,Ruta 5 – Gran Avenida,1.2,categoria_2,TS,699.46
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.4,Ruta 5 – Gran Avenida,1.2,categoria_3,TBFP,349.73
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.4,Ruta 5 – Gran Avenida,1.2,categoria_3,TBP,699.46
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.4,Ruta 5 – Gran Avenida,1.2,categoria_3,TS,1049.19
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.2,Gran Avenida – Santa Rosa,4.7,categoria_1y4,TBFP,456.59
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.2,Gran Avenida – Santa Rosa,4.7,categoria_1y4,TBP,913.19
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.2,Gran Avenida – Santa Rosa,4.7,categoria_1y4,TS,1369.78
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.2,Gran Avenida – Santa Rosa,4.7,categoria_2,TBFP,913.18
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.2,Gran Avenida – Santa Rosa,4.7,categoria_2,TBP,1826.37
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.2,Gran Avenida – Santa Rosa,4.7,categoria_2,TS,2739.56
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.2,Gran Avenida – Santa Rosa,4.7,categoria_3,TBFP,1369.77
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.2,Gran Avenida – Santa Rosa,4.7,categoria_3,TBP,2739.56
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,3.2,Gran Avenida – Santa Rosa,4.7,categoria_3,TS,4109.35
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.3,Coronel – Santa Julia,0.45,categoria_1y4,TBFP,43.72
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.3,Coronel – Santa Julia,0.45,categoria_1y4,TBP,87.43
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.3,Coronel – Santa Julia,0.45,categoria_1y4,TS,131.15
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.3,Coronel – Santa Julia,0.45,categoria_2,TBFP,87.43
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.3,Coronel – Santa Julia,0.45,categoria_2,TBP,174.87
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.3,Coronel – Santa Julia,0.45,categoria_2,TS,262.3
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.3,Coronel – Santa Julia,0.45,categoria_3,TBFP,131.15
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.3,Coronel – Santa Julia,0.45,categoria_3,TBP,262.3
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.3,Coronel – Santa Julia,0.45,categoria_3,TS,393.45
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.2,Gnmo. de Alderete – V. Mackenna,2.65,categoria_1y4,TBFP,257.44
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.2,Gnmo. de Alderete – V. Mackenna,2.65,categoria_1y4,TBP,514.88
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.2,Gnmo. de Alderete – V. Mackenna,2.65,categoria_1y4,TS,772.32
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.2,Gnmo. de Alderete – V. Mackenna,2.65,categoria_2,TBFP,514.88
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.2,Gnmo. de Alderete – V. Mackenna,2.65,categoria_2,TBP,1029.76
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.2,Gnmo. de Alderete – V. Mackenna,2.65,categoria_2,TS,1544.65
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.2,Gnmo. de Alderete – V. Mackenna,2.65,categoria_3,TBFP,772.32
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.2,Gnmo. de Alderete – V. Mackenna,2.65,categoria_3,TBP,1544.65
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,4.2,Gnmo. de Alderete – V. Mackenna,2.65,categoria_3,TS,2316.97
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.4,Las Torres – Quilín,3.81,categoria_1y4,TBFP,370.13
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.4,Las Torres – Quilín,3.81,categoria_1y4,TBP,740.26
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.4,Las Torres – Quilín,3.81,categoria_1y4,TS,1110.4
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.4,Las Torres – Quilín,3.81,categoria_2,TBFP,740.26
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.4,Las Torres – Quilín,3.81,categoria_2,TBP,1480.53
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.4,Las Torres – Quilín,3.81,categoria_2,TS,2220.8
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.4,Las Torres – Quilín,3.81,categoria_3,TBFP,1110.39
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.4,Las Torres – Quilín,3.81,categoria_3,TBP,2220.79
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.4,Las Torres – Quilín,3.81,categoria_3,TS,3331.19
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.2,Quilín – Grecia,2.89,categoria_1y4,TBFP,280.75
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.2,Quilín – Grecia,2.89,categoria_1y4,TBP,561.51
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.2,Quilín – Grecia,2.89,categoria_1y4,TS,842.27
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.2,Quilín – Grecia,2.89,categoria_2,TBFP,561.51
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.2,Quilín – Grecia,2.89,categoria_2,TBP,1123.03
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.2,Quilín – Grecia,2.89,categoria_2,TS,1684.54
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.2,Quilín – Grecia,2.89,categoria_3,TBFP,842.26
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.2,Quilín – Grecia,2.89,categoria_3,TBP,1684.54
Autopista Vespucio Sur,,EJE PRINCIPAL,PONIENTE-ORIENTE,5.2,Quilín – Grecia,2.89,categoria_3,TS,2526.81
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.1,Grecia – Quilín,1.21,categoria_1y4,TBFP,117.55
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.1,Grecia – Quilín,1.21,categoria_1y4,TBP,235.1
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.1,Grecia – Quilín,1.21,categoria_1y4,TS,352.65
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.1,Grecia – Quilín,1.21,categoria_2,TBFP,235.1
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.1,Grecia – Quilín,1.21,categoria_2,TBP,470.19
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.1,Grecia – Quilín,1.21,categoria_2,TS,705.29
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.1,Grecia – Quilín,1.21,categoria_3,TBFP,352.64
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.1,Grecia – Quilín,1.21,categoria_3,TBP,705.29
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.1,Grecia – Quilín,1.21,categoria_3,TS,1057.94
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.3,Quilín – Las Torres,5.49,categoria_1y4,TBFP,533.34
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.3,Quilín – Las Torres,5.49,categoria_1y4,TBP,1066.68
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.3,Quilín – Las Torres,5.49,categoria_1y4,TS,1600.02
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.3,Quilín – Las Torres,5.49,categoria_2,TBFP,1066.67
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.3,Quilín – Las Torres,5.49,categoria_2,TBP,2133.36
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.3,Quilín – Las Torres,5.49,categoria_2,TS,3200.04
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.3,Quilín – Las Torres,5.49,categoria_3,TBFP,1600.01
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.3,Quilín – Las Torres,5.49,categoria_3,TBP,3200.04
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,5.3,Quilín – Las Torres,5.49,categoria_3,TS,4800.07
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,4.1,Gnmo.de Alderete – Santa Julia,3.1,categoria_1y4,TBFP,301.16
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,4.1,Gnmo.de Alderete – Santa Julia,3.1,categoria_1y4,TBP,602.31
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,4.1,Gnmo.de Alderete – Santa Julia,3.1,categoria_2,TBFP,602.31
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,4.1,Gnmo.de Alderete – Santa Julia,3.1,categoria_2,TBP,1204.63
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,4.1,Gnmo.de Alderete – Santa Julia,3.1,categoria_3,TBFP,903.47
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,4.1,Gnmo.de Alderete – Santa Julia,3.1,categoria_3,TBP,1806.94
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.1,Santa Rosa – Gran Avenida,3.31,categoria_1y4,TBFP,321.56
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.1,Santa Rosa – Gran Avenida,3.31,categoria_1y4,TBP,643.12
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.1,Santa Rosa – Gran Avenida,3.31,categoria_1y4,TS,964.68
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.1,Santa Rosa – Gran Avenida,3.31,categoria_2,TBFP,643.11
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.1,Santa Rosa – Gran Avenida,3.31,categoria_2,TBP,1286.23
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.1,Santa Rosa – Gran Avenida,3.31,categoria_2,TS,1929.35
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.1,Santa Rosa – Gran Avenida,3.31,categoria_3,TBFP,964.67
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.1,Santa Rosa – Gran Avenida,3.31,categoria_3,TBP,1929.35
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.1,Santa Rosa – Gran Avenida,3.31,categoria_3,TS,2894.03
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.3,Gran Avenida – Ruta 5,2.59,categoria_1y4,TBFP,251.61
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.3,Gran Avenida – Ruta 5,2.59,categoria_1y4,TBP,503.22
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.3,Gran Avenida – Ruta 5,2.59,categoria_1y4,TS,754.84
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.3,Gran Avenida – Ruta 5,2.59,categoria_2,TBFP,503.22
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.3,Gran Avenida – Ruta 5,2.59,categoria_2,TBP,1006.45
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.3,Gran Avenida – Ruta 5,2.59,categoria_2,TS,1509.67
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.3,Gran Avenida – Ruta 5,2.59,categoria_3,TBFP,754.83
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.3,Gran Avenida – Ruta 5,2.59,categoria_3,TBP,1509.67
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,3.3,Gran Avenida – Ruta 5,2.59,categoria_3,TS,2264.51
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,2.1,Ruta 5 – General Velásquez,2.5,categoria_1y4,TBFP,242.87
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,2.1,Ruta 5 – General Velásquez,2.5,categoria_1y4,TBP,485.74
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,2.1,Ruta 5 – General Velásquez,2.5,categoria_1y4,TS,728.61
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,2.1,Ruta 5 – General Velásquez,2.5,categoria_2,TBFP,485.74
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,2.1,Ruta 5 – General Velásquez,2.5,categoria_2,TBP,971.48
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,2.1,Ruta 5 – General Velásquez,2.5,categoria_2,TS,1457.22
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,2.1,Ruta 5 – General Velásquez,2.5,categoria_3,TBFP,728.6
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,2.1,Ruta 5 – General Velásquez,2.5,categoria_3,TBP,1457.21
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,2.1,Ruta 5 – General Velásquez,2.5,categoria_3,TS,2185.82
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,1.1,General Velásquez – Ruta 78,5.3,categoria_1y4,TBFP,514.88
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,1.1,General Velásquez – Ruta 78,5.3,categoria_1y4,TBP,1029.76
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,1.1,General Velásquez – Ruta 78,5.3,categoria_2,TBFP,1029.76
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,1.1,General Velásquez – Ruta 78,5.3,categoria_2,TBP,2059.53
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,1.1,General Velásquez – Ruta 78,5.3,categoria_3,TBFP,1544.64
Autopista Vespucio Sur,,EJE PRINCIPAL,ORIENTE-PONIENTE,1.1,General Velásquez – Ruta 78,5.3,categoria_3,TBP,3089.29
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Paso superior Lo Marcoleta,,0.0,autos_y_camionetas,tarifa_unica,175.0
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Paso superior Lo Marcoleta,,0.0,buses_y_camiones,tarifa_unica,315.0
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Paso superior Lo Marcoleta,,0.0,buses_y_camiones_con_remolque,tarifa_unica,560.0
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Paso superior Lo Marcoleta,,0.0,motos_y_motonetas,tarifa_unica,52.5
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Enlace Buenaventura,,0.0,autos_y_camionetas,tarifa_unica,211.0
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Enlace Buenaventura,,0.0,buses_y_camiones,tarifa_unica,379.8
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Enlace Buenaventura,,0.0,buses_y_camiones_con_remolque,tarifa_unica,675.2
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Enlace Buenaventura,,0.0,motos_y_motonetas,tarifa_unica,63.3
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Paso superior La Montaña,,0.0,autos_y_camionetas,tarifa_unica,384.0
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Paso superior La Montaña,,0.0,buses_y_camiones,tarifa_unica,691.2
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Paso superior La Montaña,,0.0,buses_y_camiones_con_remolque,tarifa_unica,1228.8
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Paso superior La Montaña,,0.0,motos_y_motonetas,tarifa_unica,115.2
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Enlace Lo Pinto,,0.0,autos_y_camionetas,tarifa_unica,470.0
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Enlace Lo Pinto,,0.0,buses_y_camiones,tarifa_unica,846.0
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Enlace Lo Pinto,,0.0,buses_y_camiones_con_remolque,tarifa_unica,1504.0
Autovía Santiago - Lampa,,TARIFA BASE FUERA DE PUNTA (TBFP),,Enlace Lo Pinto,,0.0,motos_y_motonetas,tarifa_unica,141.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Paso superior Lo Marcoleta,,0.0,autos_y_camionetas,tarifa_unica,350.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Paso superior Lo Marcoleta,,0.0,buses_y_camiones,tarifa_unica,630.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Paso superior Lo Marcoleta,,0.0,buses_y_camiones_con_remolque,tarifa_unica,1120.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Paso superior Lo Marcoleta,,0.0,motos_y_motonetas,tarifa_unica,105.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Enlace Buenaventura,,0.0,autos_y_camionetas,tarifa_unica,422.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Enlace Buenaventura,,0.0,buses_y_camiones,tarifa_unica,759.6
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Enlace Buenaventura,,0.0,buses_y_camiones_con_remolque,tarifa_unica,1350.4
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Enlace Buenaventura,,0.0,motos_y_motonetas,tarifa_unica,126.6
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Paso superior La Montaña,,0.0,autos_y_camionetas,tarifa_unica,768.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Paso superior La Montaña,,0.0,buses_y_camiones,tarifa_unica,1382.4
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Paso superior La Montaña,,0.0,buses_y_camiones_con_remolque,tarifa_unica,2457.6
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Paso superior La Montaña,,0.0,motos_y_motonetas,tarifa_unica,230.4
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Enlace Lo Pinto,,0.0,autos_y_camionetas,tarifa_unica,940.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Enlace Lo Pinto,,0.0,buses_y_camiones,tarifa_unica,1692.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Enlace Lo Pinto,,0.0,buses_y_camiones_con_remolque,tarifa_unica,3008.0
Autovía Santiago - Lampa,,TARIFA BASE PUNTA (TBP),,Enlace Lo Pinto,,0.0,motos_y_motonetas,tarifa_unica,282.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Puerto Viejo Troncal,,0.0,motos_y_motonetas,tarifa_unica,450.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Puerto Viejo Troncal,,0.0,autos_y_camionetas,tarifa_unica,1550.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Puerto Viejo Troncal,,0.0,buses_dos_ejes,tarifa_unica,2800.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Puerto Viejo Troncal,,0.0,camiones_dos_ejes_especial,tarifa_unica,4700.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Puerto Viejo Troncal,,0.0,buses_mas_dos_ejes,tarifa_unica,5000.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Puerto Viejo Troncal,,0.0,camiones_mas_dos_ejes,tarifa_unica,6300.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Totoral Troncal,,0.0,motos_y_motonetas,tarifa_unica,750.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Totoral Troncal,,0.0,autos_y_camionetas,tarifa_unica,2600.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Totoral Troncal,,0.0,buses_dos_ejes,tarifa_unica,4700.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Totoral Troncal,,0.0,camiones_dos_ejes_especial,tarifa_unica,7850.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Totoral Troncal,,0.0,buses_mas_dos_ejes,tarifa_unica,8400.0
Ruta 5 Norte,Vallenar - Caldera,PEAJES TRONCALES,,Totoral Troncal,,0.0,camiones_mas_dos_ejes,tarifa_unica,10500.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Cachiyuyo Troncal,,0.0,motos_y_motonetas,tarifa_unica,850.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Cachiyuyo Troncal,,0.0,autos_y_camionetas,tarifa_unica,2900.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Cachiyuyo Troncal,,0.0,buses_dos_ejes,tarifa_unica,5200.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Cachiyuyo Troncal,,0.0,camiones_dos_ejes_especial,tarifa_unica,8700.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Cachiyuyo Troncal,,0.0,buses_mas_dos_ejes,tarifa_unica,9300.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Cachiyuyo Troncal,,0.0,camiones_mas_dos_ejes,tarifa_unica,11700.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Cachiyuyo Troncal,,0.0,vehiculos_sobredimensionados,tarifa_unica,23400.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Punta Colorada,,0.0,motos_y_motonetas,tarifa_unica,850.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Punta Colorada,,0.0,autos_y_camionetas,tarifa_unica,2900.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Punta Colorada,,0.0,buses_dos_ejes,tarifa_unica,5200.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Punta Colorada,,0.0,camiones_dos_ejes_especial,tarifa_unica,8700.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Punta Colorada,,0.0,buses_mas_dos_ejes,tarifa_unica,9300.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Punta Colorada,,0.0,camiones_mas_dos_ejes,tarifa_unica,11700.0
Ruta 5 Norte,La Serena - Vallenar,PEAJES TRONCALES,,Punta Colorada,,0.0,vehiculos_sobredimensionados,tarifa_unica,23400.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Laterales (Combarbalá / Ovalle / Tongoy / Guanaqueros),Lateral,0.0,motos,tarifa_unica,300.0
